x,y,z,diff_x,diff_y,diff_z,d_x,d_y,d_z,d_n,di_x,di_y,di_z
39.00,-0.228382,60.00,39.00,-0.184630,60.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
36.00,-0.263927,60.00,36.00,-0.214736,60.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
33.00,-0.300647,60.00,33.00,-0.245847,60.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
30.00,-0.338231,60.00,30.00,-0.277660,60.00,0.00,-0.06,0,0.06,0.00,0.06,0
27.00,-0.376405,60.00,27.00,-0.309931,60.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
24.00,-0.413680,60.00,24.00,-0.341195,60.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
21.00,-0.449880,60,21.00,-0.371332,60.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
18.00,-0.484146,60.00,18.00,-0.399524,60,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
15.00,-0.515484,60.00,15.00,-0.424839,60.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
12.00,-0.543894,60.00,12.00,-0.447333,60.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
9.00,-0.567993,60.00,9.00,-0.465684,60.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
6.00,-0.587830,60.00,6.00,-0.480008,60.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
3.00,-0.602747,60.00,3.00,-0.489715,60.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
-0.003228,-0.612307,60.00,0.000185,-0.494444,60.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
-3.00,-0.616596,60.00,-3.00,-0.494356,60.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
-6.00,-0.615177,60.00,-6.00,-0.489100,60.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
-9.00,-0.608268,60.00,-9.00,-0.478992,60.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
-12.00,-0.596186,60.00,-12.00,-0.464442,60.00,0.00,-0.13,0,0.13,0.00,0.13,0
-15.00,-0.578960,60.00,-15.00,-0.445567,60.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
-18.00,-0.557145,60.00,-18.00,-0.423021,60.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
-21.00,-0.530936,60.00,-21.00,-0.397078,60.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
-24.00,-0.501148,60.00,-24.00,-0.368623,60,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
-27.00,-0.468147,60.00,-27.00,-0.338085,60.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
-30.00,-0.432707,60.00,-30.00,-0.306279,60.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
-33.00,-0.395381,60.00,-33.00,-0.273803,60.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
-36.00,-0.356892,60.00,-36,-0.241383,60.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
-39.00,-0.317751,60.00,-39.00,-0.209527,60.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
-42.00,-0.278833,60.00,-42.00,-0.179056,60.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
-45.00,-0.240209,60.00,-45.00,-0.149959,60.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
-48.00,-0.202554,60.00,-48.00,-0.122767,60.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
-51.00,-0.166710,60.00,-51.00,-0.098125,60.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
-54.00,-0.132482,60.00,-54.00,-0.075567,60.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-57.00,-0.100499,60.00,-57.00,-0.055371,60.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-60.00,-0.071946,60.00,-60.00,-0.038293,60.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-63.00,-0.046772,60.00,-63.00,-0.023780,60.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-66.00,-0.026667,60.00,-66.00,-0.012951,60.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-69.00,-0.011859,60.00,-69.00,-0.005438,60.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-72.00,-0.002852,60.00,-72.00,-0.001161,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-75,0.000001,60,-75,0.000001,60,0,0,0,0,0,0,0
75,0.000001,57,75,0.000001,57,0,0,0,0,0,0,0
72.00,-0.002412,57.00,72.00,-0.001639,57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.009499,57.00,69.00,-0.006642,57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66.00,-0.021752,57.00,66.00,-0.015739,57.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
63.00,-0.039011,57.00,63.00,-0.028986,57.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
60.00,-0.060512,57.00,60.00,-0.045813,57.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
57.00,-0.086062,57.00,57.00,-0.066178,57.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
54.00,-0.115377,57.00,54.00,-0.089924,57.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
51.00,-0.148078,57.00,51.00,-0.116756,57.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
48.00,-0.183912,57.00,48.00,-0.146479,57.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
45.00,-0.222876,57.00,45.00,-0.179117,57.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
42.00,-0.264167,57.00,42.00,-0.213881,57.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
39.00,-0.308104,57.00,39,-0.251082,57.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
36.00,-0.353907,57.00,36.00,-0.289938,57.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
33.00,-0.401127,57.00,33.00,-0.329995,57.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
30.00,-0.449419,57.00,30.00,-0.370924,57.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
27.00,-0.497568,57.00,27.00,-0.411524,57.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
24.00,-0.545044,57.00,24.00,-0.451315,57.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
21.00,-0.590929,57.00,21.00,-0.489414,57.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
18.00,-0.634415,57.00,18.00,-0.525090,57.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
15.00,-0.674266,57.00,15.00,-0.557161,57.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
12.00,-0.710414,57.01,12.00,-0.585641,57.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
9.00,-0.741387,57.01,9.00,-0.609131,57.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
6.00,-0.766743,57.01,6.00,-0.627273,57.00,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
3.00,-0.785954,57.01,3.00,-0.639643,57.01,0.00,-0.15,0.00,0.15,0.00,0.15,0.00
-0.003724,-0.798683,57.01,0.000141,-0.645999,57.01,0.00,-0.15,0.00,0.15,0.00,0.15,0.00
-3.00,-0.804463,57.01,-3.00,-0.645990,57.01,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-6.00,-0.803196,57.01,-6.00,-0.639628,57.01,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-9.00,-0.795075,57.01,-9.00,-0.627224,57.00,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
-12.01,-0.780112,57.01,-12.00,-0.608901,57.00,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
-15.01,-0.758820,57.00,-15.00,-0.585287,57.00,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
-18.01,-0.731581,57.00,-18.00,-0.556878,57.00,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
-21.00,-0.699031,57.00,-21.00,-0.524422,57.00,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
-24.00,-0.661316,57.00,-24.00,-0.488169,57.00,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
-27.00,-0.619602,57.00,-27.00,-0.449365,57.00,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
-30.00,-0.574848,57.00,-30.00,-0.409058,57.00,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
-33.00,-0.527371,57.00,-33.00,-0.367607,57.00,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-36.00,-0.478100,57.00,-36.00,-0.325990,57.00,0.00,-0.15,0.00,0.15,0.00,0.15,0.00
-39.00,-0.427773,57.00,-39.00,-0.284927,57.00,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
-42.00,-0.377015,57.00,-42.00,-0.245009,57.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
-45.00,-0.326761,57.00,-45.00,-0.207053,57.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
-48.00,-0.277173,57.00,-48.00,-0.171054,57.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
-51.00,-0.229251,57.00,-51.00,-0.137750,57.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
-54.00,-0.183501,57.00,-54.00,-0.107291,57.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
-57.00,-0.140485,57.00,-57.00,-0.079792,57.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-60.00,-0.101445,57.00,-60.00,-0.055939,57.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-63.00,-0.067117,57.00,-63.00,-0.035810,57.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-66.00,-0.038786,57.00,-66.00,-0.019949,57.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-69.00,-0.017505,57.00,-69.00,-0.008599,57.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-72.00,-0.004444,57.00,-72.00,-0.002089,57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-75,0.000001,57,-75,0.000001,57,0,0,0,0,0,0,0
75,0.000001,54,75,0.000001,54,0,0,0,0,0,0,0
72.00,-0.003305,54.00,72.00,-0.002329,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.013561,54.00,69.00,-0.009931,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66.00,-0.030584,54.00,66.00,-0.022969,54.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
63.00,-0.053420,54.00,63.00,-0.040789,54.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
60.00,-0.081430,54.00,60.00,-0.062994,54.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
57.00,-0.114787,54.00,57.00,-0.089953,54.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
54.00,-0.152371,54.00,54.00,-0.120693,54.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
51.00,-0.194060,54.00,51.00,-0.155203,54.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
48.00,-0.239613,54.00,48.00,-0.193310,54.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
45.00,-0.288655,54.00,45.00,-0.234677,54.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
42.00,-0.340731,54.00,42.00,-0.278854,54.00,0.00,-0.06,0,0.06,0.00,0.06,0
39.00,-0.395577,54.00,39.00,-0.325575,54,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
36.00,-0.452525,54.00,36.00,-0.374158,54.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
33.00,-0.511277,54.00,33.00,-0.424301,54.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
30.00,-0.570604,54.00,30.00,-0.474770,54.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
27.00,-0.630138,54.00,27.00,-0.525232,54.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
24.00,-0.688655,54.00,24.00,-0.574479,54.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
21.00,-0.745343,54.01,21.00,-0.621772,54.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
18.00,-0.798884,54.01,18.00,-0.665835,54.01,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
15.00,-0.848557,54.01,15.00,-0.706041,54.01,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
12.00,-0.893158,54.01,12.00,-0.741260,54.01,0.00,-0.15,0.00,0.15,0.00,0.15,0.00
9.00,-0.931618,54.01,9.00,-0.770526,54.01,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
6.00,-0.963289,54.01,6.00,-0.793305,54.01,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
3.00,-0.987428,54.01,3.00,-0.808960,54.01,0.00,-0.18,0.00,0.18,0.00,0.18,0.00
-0.004029,-1.003460,54.01,0.000296,-0.817056,54.01,0.00,-0.19,0.00,0.19,0.00,0.19,0.00
-3.00,-1.010880,54.01,-3.00,-0.817213,54.01,0.00,-0.19,0.00,0.19,0.00,0.19,0.00
-6.01,-1.009830,54.01,-6.00,-0.809724,54.01,0.00,-0.20,0.00,0.20,0.00,0.20,0.00
-9.01,-1.000130,54.01,-9.00,-0.794545,54.01,0.00,-0.21,0.00,0.21,0.00,0.21,0.00
-12.01,-0.982119,54.01,-12.00,-0.772162,54.01,0.00,-0.21,0.00,0.21,0.00,0.21,0.00
-15.01,-0.955961,54.01,-15.00,-0.742867,54.01,0.00,-0.21,0.00,0.21,0.00,0.21,0.00
-18.01,-0.922621,54.01,-18.00,-0.707757,54.01,0.00,-0.21,0.00,0.21,0.00,0.21,0.00
-21.01,-0.882334,54.01,-21.00,-0.667215,54.01,0.00,-0.22,0.00,0.22,0.00,0.22,0.00
-24.01,-0.836411,54.01,-24.00,-0.622677,54.00,0.00,-0.21,0.00,0.21,0.00,0.21,0.00
-27.01,-0.785199,54.00,-27.00,-0.574631,54.00,0.00,-0.21,0.00,0.21,0.00,0.21,0.00
-30.01,-0.730132,54.00,-30.00,-0.524602,54.00,0.00,-0.21,0.00,0.21,0.00,0.21,0.00
-33.00,-0.671400,54.00,-33.00,-0.472900,54.00,0.00,-0.20,0.00,0.20,0.00,0.20,0.00
-36.00,-0.610435,54.00,-36.00,-0.420993,54.00,0.00,-0.19,0.00,0.19,0.00,0.19,0.00
-39.00,-0.547951,54.00,-39.00,-0.369631,54.00,0.00,-0.18,0.00,0.18,0.00,0.18,0.00
-42.00,-0.484749,54.00,-42.00,-0.319554,54.00,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
-45.00,-0.421325,54.00,-45,-0.271150,54.00,0.00,-0.15,0.00,0.15,0.00,0.15,0.00
-48.00,-0.359160,54.00,-48.00,-0.225678,54.00,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
-51,-0.298440,54.00,-51.00,-0.183017,54.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
-54.00,-0.240327,54.00,-54.00,-0.143890,54.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
-57.00,-0.185109,54.00,-57.00,-0.108029,54.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
-60.00,-0.135038,54.00,-60.00,-0.076998,54.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-63.00,-0.090192,54.00,-63.00,-0.050062,54.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
-66.00,-0.052758,54.00,-66.00,-0.028471,54.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-69.00,-0.024151,54.00,-69.00,-0.012600,54.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-72.00,-0.006395,54.00,-72.00,-0.003337,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-75,0.000001,54,-75,0.000001,54,0,0,0,0,0,0,0
75,0.000001,51,75,0.000001,51,0,0,0,0,0,0,0
72.00,-0.004705,51.00,72.00,-0.003537,51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.018235,51.00,69.00,-0.013857,51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
66.00,-0.040165,51.00,66.00,-0.031001,51.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
63.00,-0.069307,51.00,63.00,-0.054154,51.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
60.00,-0.104833,51.00,60.00,-0.082788,51.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
57.00,-0.146384,51.00,57.00,-0.116779,51.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
54.00,-0.192967,51.00,54.00,-0.155313,51.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
51.00,-0.244308,51.00,51.00,-0.198244,51.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
48.00,-0.300216,51.00,48.00,-0.245465,51.00,0.00,-0.05,0,0.05,0.00,0.05,0
45.00,-0.360009,51.00,45.00,-0.296335,51.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
42.00,-0.423365,51.00,42.00,-0.350545,51.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
39.00,-0.490030,51.00,39.00,-0.407831,51.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
36.00,-0.559089,51.00,36.00,-0.467262,51.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
33.00,-0.629982,51.00,33.00,-0.528257,51.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
30.00,-0.702053,51.00,30.00,-0.590169,51.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
27.00,-0.773961,51.01,27.00,-0.651644,51.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
24.00,-0.844917,51.01,24.00,-0.711948,51.01,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
21.00,-0.913618,51.01,21.00,-0.769800,51.01,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
18.00,-0.978805,51.01,18.00,-0.824027,51.01,0.00,-0.15,0.00,0.15,0.00,0.15,0.00
15.00,-1.04,51.01,15.00,-0.873395,51.01,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
12.00,-1.09,51.02,12.00,-0.916848,51.01,0.00,-0.18,0.00,0.18,0.00,0.18,0.00
9.00,-1.14,51.02,9.00,-0.953187,51.01,0.00,-0.19,0.00,0.19,0.00,0.19,0.00
6.00,-1.18,51.02,6.00,-0.981550,51.02,0.00,-0.20,0.00,0.20,0.00,0.20,0.00
3.00,-1.21,51.02,3.00,-1.001110,51.02,0.00,-0.21,0.00,0.21,0.00,0.21,0.00
-0.004305,-1.23,51.02,0.000278,-1.011310,51.02,0.00,-0.22,0.00,0.22,0.00,0.22,0.00
-3.01,-1.24,51.02,-3.00,-1.011860,51.02,0.00,-0.23,0.00,0.23,0.00,0.23,0.00
-6.01,-1.24,51.02,-6.00,-1.002740,51.02,-0.01,-0.23,0.00,0.23,0.01,0.23,0.00
-9.01,-1.23,51.02,-9.00,-0.984203,51.02,-0.01,-0.24,0.00,0.24,0.01,0.24,0.00
-12.01,-1.20,51.02,-12.00,-0.956684,51.01,-0.01,-0.25,0.00,0.25,0.01,0.25,0.00
-15.01,-1.17,51.02,-15.00,-0.920900,51.01,-0.01,-0.25,0.00,0.25,0.01,0.25,0.00
-18.01,-1.13,51.01,-18.00,-0.877766,51.01,-0.01,-0.25,0.00,0.25,0.01,0.25,0.00
-21.01,-1.08,51.01,-21.00,-0.828240,51.01,-0.01,-0.25,0.00,0.25,0.01,0.25,0.00
-24.01,-1.026500,51.01,-24.00,-0.773505,51.01,-0.01,-0.25,0.00,0.25,0.01,0.25,0.00
-27.01,-0.964608,51.01,-27.00,-0.714728,51.01,0.00,-0.25,0.00,0.25,0.00,0.25,0.00
-30.01,-0.897662,51.01,-30.00,-0.653158,51.01,0.00,-0.24,0.00,0.24,0.00,0.24,0.00
-33.01,-0.826932,51.00,-33.00,-0.590168,51.00,0.00,-0.24,0.00,0.24,0.00,0.24,0.00
-36.01,-0.753022,51.00,-36.00,-0.526494,51.00,0.00,-0.23,0.00,0.23,0.00,0.23,0.00
-39.00,-0.677450,51.00,-39.00,-0.463670,51.00,0.00,-0.21,0.00,0.21,0.00,0.21,0.00
-42.00,-0.600628,51,-42.00,-0.402093,51.00,0.00,-0.20,0.00,0.20,0.00,0.20,0.00
-45.00,-0.523940,51.00,-45.00,-0.342998,51.00,0.00,-0.18,0.00,0.18,0.00,0.18,0.00
-48.00,-0.447797,51.00,-48,-0.286565,51,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-51.00,-0.373464,51.00,-51.00,-0.233675,51.00,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
-54,-0.302137,51.00,-54.00,-0.185017,51.00,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
-57.00,-0.234440,51.00,-57.00,-0.140544,51.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
-60.00,-0.171766,51.00,-60.00,-0.100825,51.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
-63.00,-0.116108,51.00,-63.00,-0.066872,51.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-66.00,-0.068829,51.00,-66.00,-0.038909,51.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
-69.00,-0.032181,51.00,-69.00,-0.017897,51.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-72.00,-0.008258,51.00,-72.00,-0.004476,51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-75,0.000001,51,-75,0.000001,51,0,0,0,0,0,0,0
75,0.000001,48,75,0.000001,48,0,0,0,0,0,0,0
72.00,-0.005974,48.00,72.00,-0.004631,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.00,-0.023476,48.00,69.00,-0.018405,48.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
66.00,-0.051083,48.00,66.00,-0.040474,48.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
63.00,-0.087107,48.00,63.00,-0.069603,48.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
60.00,-0.130595,48.00,60.00,-0.105188,48.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
57.00,-0.180766,48.00,57.00,-0.146728,48.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
54.00,-0.236898,48.00,54.00,-0.193703,48.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
51.00,-0.298382,48.00,51.00,-0.245660,48.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
48.00,-0.364961,48.00,48.00,-0.302432,48,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
45.00,-0.436305,48.00,45.00,-0.363749,48.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
42.00,-0.511758,48.00,42.00,-0.428965,48.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
39.00,-0.590868,48.00,39.00,-0.497623,48.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
36.00,-0.673109,48.00,36.00,-0.569168,48.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
33.00,-0.757504,48.01,33.00,-0.642602,48.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
30.00,-0.843338,48.01,30.00,-0.717183,48.01,0.00,-0.13,0.00,0.13,0.00,0.13,0.00
27.00,-0.929259,48.01,27.00,-0.791575,48.01,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
24.00,-1.01,48.01,24.01,-0.864735,48.01,0.00,-0.15,0.00,0.15,0.00,0.15,0.00
21.00,-1.10,48.02,21.01,-0.935303,48.01,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
18.00,-1.18,48.02,18.01,-1.001650,48.01,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
15.00,-1.25,48.02,15.01,-1.06,48.02,0.00,-0.19,0.00,0.19,0.00,0.19,0.00
12.00,-1.31,48.02,12.00,-1.12,48.02,0.00,-0.20,0.00,0.20,0.00,0.20,0.00
9.00,-1.37,48.03,9.00,-1.16,48.02,0.00,-0.21,0.01,0.21,0.00,0.21,0.01
6.00,-1.42,48.03,6.00,-1.20,48.02,0.00,-0.22,0.01,0.22,0.00,0.22,0.01
3.00,-1.45,48.03,3.00,-1.22,48.02,0.00,-0.23,0.01,0.23,0.00,0.23,0.01
-0.004313,-1.48,48.03,0.000558,-1.23,48.03,0.00,-0.24,0.01,0.25,0.00,0.24,0.01
-3.01,-1.49,48.03,-3.00,-1.23,48.03,-0.01,-0.26,0.01,0.26,0.01,0.26,0.01
-6.01,-1.49,48.03,-6.00,-1.22,48.02,-0.01,-0.26,0.01,0.26,0.01,0.26,0.01
-9.01,-1.47,48.03,-9.00,-1.20,48.02,-0.01,-0.27,0.01,0.27,0.01,0.27,0.01
-12.01,-1.45,48.03,-12.00,-1.17,48.02,-0.01,-0.28,0.01,0.28,0.01,0.28,0.01
-15.01,-1.41,48.02,-15.01,-1.12,48.02,-0.01,-0.28,0.00,0.29,0.01,0.28,0.00
-18.01,-1.36,48.02,-18.01,-1.07,48.02,-0.01,-0.29,0.00,0.29,0.01,0.29,0.00
-21.01,-1.30,48.02,-21.01,-1.009480,48.02,-0.01,-0.29,0.00,0.29,0.01,0.29,0.00
-24.01,-1.23,48.02,-24.01,-0.942523,48.01,-0.01,-0.29,0.00,0.29,0.01,0.29,0.00
-27.01,-1.16,48.01,-27.01,-0.870986,48.01,-0.01,-0.29,0.00,0.29,0.01,0.29,0.00
-30.01,-1.08,48.01,-30.00,-0.796198,48.01,-0.01,-0.28,0.00,0.28,0.01,0.28,0.00
-33.01,-0.993563,48.01,-33.00,-0.719815,48.01,-0.01,-0.27,0.00,0.27,0.01,0.27,0.00
-36.01,-0.905603,48.00,-36.00,-0.642931,48.00,0.00,-0.26,0.00,0.26,0.00,0.26,0.00
-39.01,-0.815621,48.00,-39.00,-0.567066,48.00,0.00,-0.25,0.00,0.25,0.00,0.25,0.00
-42.01,-0.724290,48.00,-42.00,-0.492846,48.00,0.00,-0.23,0.00,0.23,0.00,0.23,0.00
-45.00,-0.633143,48.00,-45.00,-0.421681,48.00,0.00,-0.21,0.00,0.21,0.00,0.21,0.00
-48.00,-0.542454,48.00,-48.00,-0.353557,48.00,0.00,-0.19,0.00,0.19,0.00,0.19,0.00
-51.00,-0.453993,48.00,-51,-0.289821,48.00,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-54.00,-0.368343,48.00,-54.00,-0.230449,48.00,0.00,-0.14,0.00,0.14,0.00,0.14,0.00
-57.00,-0.287165,48.00,-57.00,-0.176327,48.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
-60.00,-0.211782,48.00,-60.00,-0.127808,48.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
-63.00,-0.144423,48.00,-63.00,-0.085970,48.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
-66.00,-0.086304,48.00,-66.00,-0.050673,48.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
-69.00,-0.040712,48.00,-69.00,-0.023655,48.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
-72.00,-0.011036,48.00,-72.00,-0.006525,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-75,0.000001,48,-75,0.000001,48,0,0,0,0,0,0,0
75,0.000001,45,75,0.000001,45,0,0,0,0,0,0,0
72.00,-0.007865,45.00,72.00,-0.006366,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
